Datetime,Open,High,Low,Close,Adj Close,Volume
2020-02-03 14:45:00-05:00,760.8717041015625,761.27001953125,754.5,755.6599731445312,755.6599731445312,871076
2020-02-03 15:00:00-05:00,755.60498046875,764.5399780273438,753.72998046875,758.2000732421875,758.2000732421875,1100705
2020-02-03 15:15:00-05:00,759.1392211914062,764.0,757.7100219726562,760.8300170898438,760.8300170898438,825809
2020-02-03 15:30:00-05:00,760.8134155273438,774.5499877929688,760.0,770.2293701171875,770.2293701171875,1783703
2020-02-03 15:45:00-05:00,770.25,783.3099975585938,768.5800170898438,780.280029296875,780.280029296875,2761135
2020-02-04 09:30:00-05:00,882.2999877929688,902.3496704101562,836.9199829101562,892.3001098632812,892.3001098632812,11429449
2020-02-04 09:45:00-05:00,897.4450073242188,937.780029296875,896.5499877929688,914.8385009765625,914.8385009765625,5727172
2020-02-04 10:00:00-05:00,914.969970703125,917.7899169921875,893.0,898.6099853515625,898.6099853515625,3193686
2020-02-04 10:15:00-05:00,899.1445922851562,905.0,858.5999755859375,874.9998779296875,874.9998779296875,3541495
2020-02-04 10:30:00-05:00,875.0,898.0,851.760009765625,891.5200805664062,891.5200805664062,2975069
2020-02-04 10:45:00-05:00,891.844970703125,897.0,878.0,895.989990234375,895.989990234375,1444484
2020-02-04 11:00:00-05:00,895.6500244140625,907.9000244140625,886.2100219726562,889.1600952148438,889.1600952148438,1810452
2020-02-04 11:15:00-05:00,889.2498779296875,896.9227905273438,883.2999877929688,889.469970703125,889.469970703125,984217
2020-02-04 11:30:00-05:00,889.6500244140625,900.0,889.1901245117188,896.469970703125,896.469970703125,1058496
2020-02-04 11:45:00-05:00,896.0001220703125,918.8800048828125,896.0,918.8250122070312,918.8250122070312,2025519
2020-02-04 12:00:00-05:00,918.9000244140625,919.8200073242188,901.030029296875,906.0,906.0,1226699
2020-02-04 12:15:00-05:00,906.8298950195312,914.3699951171875,903.0,907.7899169921875,907.7899169921875,1038398
2020-02-04 12:30:00-05:00,906.5549926757812,918.22998046875,906.5499877929688,911.9849853515625,911.9849853515625,1079788
2020-02-04 12:45:00-05:00,911.989990234375,914.0,903.0,910.6300048828125,910.6300048828125,926223
2020-02-04 13:00:00-05:00,910.0200805664062,914.7000122070312,909.5,912.8001098632812,912.8001098632812,869073
2020-02-04 13:15:00-05:00,913.5,925.0,912.0,918.719970703125,918.719970703125,1535977
2020-02-04 13:30:00-05:00,918.5,926.7100219726562,917.0999755859375,923.0001220703125,923.0001220703125,1200536
2020-02-04 13:45:00-05:00,923.5499877929688,933.5698852539062,922.5599975585938,927.7916870117188,927.7916870117188,1565897
2020-02-04 14:00:00-05:00,928.0,929.6500244140625,924.5401000976562,927.0,927.0,742359
2020-02-04 14:15:00-05:00,927.27001953125,929.2100219726562,924.010009765625,925.3699951171875,925.3699951171875,746335
2020-02-04 14:30:00-05:00,925.3800048828125,936.0,924.5,933.0401000976562,933.0401000976562,1114990
2020-02-04 14:45:00-05:00,933.47998046875,947.9398803710938,932.3900146484375,945.0850219726562,945.0850219726562,1906391
2020-02-04 15:00:00-05:00,945.3660888671875,951.010009765625,936.0,946.9899291992188,946.9899291992188,1878655
2020-02-04 15:15:00-05:00,947.0,965.0,944.5501098632812,962.8624877929688,962.8624877929688,1811985
